Record ID;SchoolName;Number;Street;City;State;Borough;ZipCode;LastInspection;Permittee;InspectionDate;PTET;Site Type;Level;Code;ViolationDescription;LATITUDE;LONGITUDE;COMMUNITYBOARD;COUNCILDISTRICT;CENSUSTRACT;BIN;BBL;NTA;BOROCODE
40547720;DE WITT CLINTON HIGH SCHOOL;100;WEST MOSHOLU PARKWAY SOUTH;Bronx;NY;Bronx;10468;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/13/2020;2530;FSE (Public School Cafeteria);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,09E+13;-7,39E+13;207;11;40900;2095215;2032510201;BX28;2
40543497;P.S. 035 FRANZ SIEGEL;261;EAST  163 STREET;Bronx;NY;Bronx;10451;03/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/16/2023;2530;FSE (Public School Cafeteria);AV;28-mar;"Lighting fixture located over, by or within food storage, preparation, service or display facility, and facility where utensils and equipment are cleaned and stored, which may shatter due to extreme heat, temperature changes or accidental contact; not fitted with shatterproof bulb or shielded and encased, with end caps or other device.";4,08E+13;-7,39E+13;204;16;18302;2101573;2024460043;BX14;2
40734039;BAIS YAAKOV D'CHASDEI GUR;1975;51 STREET;Brooklyn;NY;Brooklyn;11204;01/18/2023;YAAKOV D'CHASSI BAIS;05/20/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,06E+13;-7,40E+13;312;44;46400;3129528;3054620045;BK88;3
40541706;HIGH SCH FOR HEALTH PROFESSIONS AND HUMAN SERVICES, P.S. M226, INSTITUTE FOR COLLABORATIVE EDUCATION;345;EAST   15 STREET;New York;NY;Manhattan;10003;01/20/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/12/2020;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;106;2;4800;1020419;1009220008;MN21;1
41394135;EL PUENTE ACADEMY FOR PEACE AND JUSTICE;250;HOOPER STREET;Brooklyn;NY;Brooklyn;11211;10/25/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/25/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;301;33;52900;3379706;3022070002;BK72;3
40542487;P.S. 308 CLARA CARDWELL;616;QUINCY STREET;Brooklyn;NY;Brooklyn;11221;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/12/2021;2530;FSE (Public School Cafeteria);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,07E+13;-7,39E+12;303;36;29300;3044493;3016300001;BK35;3
50132382;YESHIVAS SANZ;988;POST AVENUE;NULL;NY;Staten Island;10302;03/15/2023;YESHIVAS SANZ;02/28/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);CP;05D;No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.;4,06E+13;-7,41E+13;501;49;21300;5106985;5010330028;SI28;5
40581924;QUEENS PREPARATORY ACADEMY, EXCELSIOR PREPARATORY HIGH SCHOOL, GEORGE WASHINGTON CARVER HIGH SCHOOL;14310;SPRINGFIELD BOULEVARD;SPRINGFIELD GARDENS;NY;Queens;11413;10/18/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/9/2020;2530;FSE (Public School Cafeteria);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,07E+13;-7,38E+13;412;31;33000;4280845;4130570056;QN02;4
41705184;BET YAAKOV OTOR SARAH;1123;AVENUE N;Brooklyn;NY;Brooklyn;11230;12/29/2022;BET YAAKOV OHR SARAH;05/26/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,06E+13;-7,40E+13;314;48;76800;3180770;3067400049;BK43;3
40740817;RABBI ARTHUR SCHNEIER PARK EAST DAY SCHOOL;164;EAST   68 STREET;NEW YORK;NY;Manhattan;10065;2/9/2023;SAM AND ESTHER MINSKOFF CULTURAL CENTER PARK E. DAY SCHOOL;01/31/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+12;-7,40E+13;108;4;12000;1042477;1014020042;MN40;1
50129691;TALMUD TORAH OHR MOSHE;1676;61 STREET;Brooklyn;NY;Brooklyn;11204;11/16/2022;TAMUD TORAH OHR MOSHE;11/16/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;311;44;24800;3132394;3055240038;BK28;3
41532851;PS 94 ANNEX;268;EAST  211 STREET;Bronx;NY;Bronx;10467;11/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;01/21/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+13;207;11;43100;2115241;2033560036;BX43;2
40541013;P.S. 009;5874;57 STREET;MASPETH;NY;Queens;11378;03/17/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/24/2020;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;405;30;53500;4059130;4026310106;QN30;4
40547724;ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE, P.S. M169 @ MANH CTR/MATH & SCIENCE, MANHATTAN CENTER;500;EAST  116 STREET;New York;NY;Manhattan;10029;01/23/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/23/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;111;8;17800;1053152;1017130001;MN34;1
41019130;ELEANOR ROOSEVELT HIGH SCHOOL;411;EAST   76 STREET;New York;NY;Manhattan;10021;2/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;09/13/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,40E+13;108;5;13200;1045949;1014710005;MN31;1
40542188;J.H.S. 220 JOHN J. PERSHING;4812;9 AVENUE;Brooklyn;NY;Brooklyn;11220;08/16/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;08/16/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;38;10800;3012824;3007780023;BK34;3
40540495;NEW DORP HIGH SCHOOL, SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25, THE RICHARD H. HUNGERFORD SCHOOL;465;NEW DORP LANE;NULL;NY;Staten Island;10306;10/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/7/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,06E+13;-7,41E+13;502;50;11202;5055367;5039300010;SI45;5
50125692;OUR LADY OF HOPE CATHOLIC ACADEMY;6121;71ST ST;MIDDLE VILLAGE;NY;Queens;11379;10/27/2022;OUR LADY OF HOPE CATHOLIC ACADEMY;06/14/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;405;30;66501;4067005;4029280001;QN21;4
41283605;THE STUDIO SCHOOL;117;WEST   95 STREET;New York;NY;Manhattan;10025;12/15/2022;THE STUDIO SCHOOL;2/1/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,08E+12;-7,40E+13;107;6;18100;1032605;1012260025;MN12;1
50101857;TALMUD TORAH DNITRA;53;WALTON STREET;Brooklyn;NY;Brooklyn;11206;1/12/2023;TALMUD TORAH D'NITRA INC;03/22/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;301;33;50900;3425583;3022450058;BK72;3
50098569;HELLENIC CLASSICAL CHARTER SCHOOL - SI;1641;RICHMOND AVENUE;NULL;NY;Staten Island;10314;1/10/2023;HELLENIC CLASSICAL CHARTER SCHOOL;1/10/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,06E+13;-7,42E+13;502;50;29104;5107219;5015600015;SI05;5
40542188;J.H.S. 220 JOHN J. PERSHING;4812;9 AVENUE;Brooklyn;NY;Brooklyn;11220;08/16/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/4/2022;2530;FSE (Public School Cafeteria);G;10H;Proper sanitization not provided for utensil ware washing operation.;4,06E+13;-7,40E+13;312;38;10800;3012824;3007780023;BK34;3
40542772;ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL, ACADEMY OF HOSPITALI;911;FLATBUSH AVENUE;Brooklyn;NY;Brooklyn;11226;09/29/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;07/28/2021;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,40E+13;314;40;79400;3336215;3051030010;BK95;3
40735286;MAGEN DAVID YESHIVAH HIGH SCHOOL;7801;BAY PARKWAY;Brooklyn;NY;Brooklyn;11214;02/14/2023;MAGEN DAVID YESHIVA;02/14/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);C;06E;Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.;4,06E+13;-7,40E+13;311;44;27000;3256802;3062650006;BK28;3
40541768;P.S. K753 SCHOOL FOR CAREER DEVELOPMENT, LYFE [BABIES], W. H. MAXWELL CAREER AND TECHNICAL EDUCATION;145;PENNSYLVANIA AVENUE;Brooklyn;NY;Brooklyn;11207;2/3/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;07/15/2022;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,39E+12;305;37;114400;3083660;3037040001;BK85;3
40541373;P224Q @ P710Q MONTESSORI;22121;CORBETT ROAD;BAYSIDE;NY;Queens;11361;12/9/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;01/13/2021;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,38E+13;411;19;111300;4438249;4061850001;QN46;4
40543491;J.H.S. 98;1619;BOSTON ROAD;Bronx;NY;Bronx;10460;2/3/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/23/2020;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;203;17;15500;2009867;2029390093;BX75;2
50115014;ST.LGNATIUS LOYOLA PRESCHOOL;240;EAST   84 STREET;New York;NY;Manhattan;10028;11/30/2022;CULINART INC;11/30/2022;2529;FSE (Private School Cafeteria - For Profit);;;;4,08E+13;-7,40E+13;108;5;13800;1048711;1015290029;MN32;1
40541666;P.S. 113 ISAAC CHAUNCEY;8721;79 AVENUE;GLENDALE;NY;Queens;11385;3/1/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;08/18/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;405;30;63700;4094055;4038460040;QN19;4
40541139;P.S. 033 CHELSEA PREP, P.S. 138;281;9 AVENUE;New York;NY;Manhattan;10001;01/27/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/27/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;104;3;9700;1012829;1007240023;MN13;1
50114295;YESHIVA & MESIVTA TORAS EMES KAMENITZ;1904;AVENUE N;Brooklyn;NY;Brooklyn;11230;12/5/2022;YESHIVA & MESIVTA TORAS EMES KAMENITZ;12/5/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04N;Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.;4,06E+13;-7,40E+13;314;48;54600;3398189;3067570001;BK43;3
50105801;BRILLA PAX / CARITAS CHARTER SCHOOL;2336;ANDREWS AVENUE;Bronx;NY;Bronx;10468;10/27/2022;BRILLA COLLEGE PREPARATORY CHARTER SCHOOLS;05/13/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04A;Food Protection Certificate not held by supervisor of food operations.;4,09E+13;-7,39E+13;207;14;25500;2094688;2032180035;BX30;2
41128692;YESHIVA R.S.R HIRSCH;90;BENNETT AVENUE;New York;NY;Manhattan;10033;12/7/2022;RABBI SAMSON RA YESHIVA;4/6/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10I;"Single service item reused, improperly stored, dispensed; not used when required.";4,09E+13;-7,39E+13;112;10;27100;1064436;1021800172;MN35;1
50132182;DISTRICT 2 PRE-K CENTER @ 620A WEST 57 STREET;606;WEST   57 STREET;New York;NY;Manhattan;10019;02/27/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;02/27/2023;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,40E+12;104;6;13500;1090190;1011040031;MN15;1
50069877;ICAHN CHARTER SCHOOL 6 - MIDDLE SCHOOL;1776;MANSION STREET;Bronx;NY;Bronx;10460;11/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/11/2021;2531;FSE (Private School Cafeteria);;;;4,08E+13;-7,39E+13;209;18;21800;2028476;2039150023;BX08;2
40541889;GEORGE WASHINGTON YABC, THE COLLEGE ACADEMY, HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS, HIGH SCHOOL F;549;AUDUBON AVENUE;New York;NY;Manhattan;10040;03/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/11/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+13;112;10;27700;1076751;1021600018;MN35;1
50081652;THE RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS;300;WEST   61 STREET;New York;NY;Manhattan;10023;12/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/24/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;107;6;15100;1088870;1011717510;MN14;1
50114762;CONGREGATION MACHNA SHALVA - YESHIVA VYELIPOL;860;EAST   27 STREET;Brooklyn;NY;Brooklyn;11210;01/19/2023;CONGREGATION MACHNA SHALVA;05/13/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;314;45;77200;3206364;3075720070;BK42;3
41602491;CENTRAL U.T.A.;84-88;SANDFORD STREET;BROOKLYN;NY;Brooklyn;11205;02/23/2023;BAIS RUCHEL D'SATMAR, INC.;02/23/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,40E+13;303;33;123700;3048462;3017360014;BK75;3
40741003;AHI EZER YESHIVA;2433;OCEAN PARKWAY;Brooklyn;NY;Brooklyn;11235;02/14/2023;AHI EZER YESHIVA;02/14/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);C;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;4,06E+12;-7,40E+13;315;48;37000;3195384;3072010001;BK19;3
50056924;RIVERDALE COUNTRY SCHOOL- UPPER LEARNING CENTER;1;SPAULDING LANE;Bronx;NY;Bronx;10471;12/8/2022;RIVERDALE COUNTRY SCHOOL INC;4/11/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+12;208;11;30900;2090707;2059370360;BX22;2
40542908;P.S. 013 ROBERTO CLEMENTE, ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL;557;PENNSYLVANIA AVENUE;Brooklyn;NY;Brooklyn;11207;11/4/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;08/15/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,07E+13;-7,39E+13;305;42;112600;3085070;3038230001;BK85;3
40542487;P.S. 308 CLARA CARDWELL;616;QUINCY STREET;Brooklyn;NY;Brooklyn;11221;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/23/2020;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+12;303;36;29300;3044493;3016300001;BK35;3
41283376;P186X AT X973, EAST BRONX ACADEMY FOR THE FUTURE;1716;SOUTHERN BOULEVARD;Bronx;NY;Bronx;10460;2/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/5/2021;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;203;17;16100;2010604;2029830015;BX75;2
40541491;P.S. 090 HORACE MANN;8650;109 STREET;RICHMOND HILL;NY;Queens;11418;11/23/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;1/4/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,38E+13;409;32;12800;4192167;4092040028;QN54;4
40740823;MESIVTA TIFERETH JERUSALEM;141147;EAST BROADWAY;NEW YORK;NY;Manhattan;;03/23/2023;MESIFTA TIFERETH JERUSALEM INC;12/13/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;0;0;;;;;1;;1
40541672;P.S. 117 J. KELD / BRIARWOOD SCHOOL;8515;143 STREET;JAMAICA;NY;Queens;11435;12/5/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/5/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,07E+13;-7,38E+13;408;24;23200;4208040;4097230150;QN35;4
40543529;PS 310 MINI;260;WEST KINGSBRIDGE ROAD;Bronx;NY;Bronx;10463;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/7/2022;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,39E+13;207;14;26900;2096486;2032390041;BX30;2
40542787;UNCOMMON PREPARATORY CHARTER HIGH SCH, BROOKLYN GENERATION SCH, BROOKLYN THEATRE ARTS HS, VICTORY CO;6565;FLATLANDS AVENUE;Brooklyn;NY;Brooklyn;11236;8/10/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;8/10/2022;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,39E+13;318;46;95000;3224139;3079980005;BK50;3
40542575;PS. 081 THADDEUS STEVENS;990;DEKALB AVENUE;Brooklyn;NY;Brooklyn;11221;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;08/16/2022;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,39E+13;303;36;28900;3043248;3016020019;BK35;3
50016643;BRILLA COLLEGE PREPARATORY CS;413;EAST  144 STREET;Bronx;NY;Bronx;10454;10/19/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/19/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;201;8;4300;2000495;2022890075;BX39;2
40541520;P.S. 234, ACADEMY FOR NEW AMERICANS;3015;29 STREET;ASTORIA;NY;Queens;11102;02/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/2/2021;2530;FSE (Public School Cafeteria);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,08E+13;-7,39E+13;401;22;7300;4007619;4005920015;QN71;4
40542932;P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE, P.S. 36;4715;18 AVENUE;Brooklyn;NY;Brooklyn;11204;3/3/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;3/3/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;44;47600;3128909;3054450001;BK88;3
50059804;YESHIVA IMREI CHAIM VIZNITZ / BNOS MARGULIA;971;41 STREET;Brooklyn;NY;Brooklyn;11219;11/3/2022;YESHIVA IMREI CHAIM VIZNITZ OF BORO PARK, INC;06/22/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;38;11000;3398188;3055860033;BK34;3
41448356;CRISTO REY NEW YORK HIGH SCHOOL;120;EAST  106 STREET;New York;NY;Manhattan;10029;11/10/2022;CRISTO REY NEW YORK HIGH SCHOOL;11/10/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;111;8;17200;1052012;1016330061;MN33;1
41443246;REGIS HIGH SCHOOL;55;EAST   84 STREET;New York;NY;Manhattan;10028;10/19/2022;CATER TO YOU INC;02/15/2022;2529;FSE (Private School Cafeteria - For Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;108;4;15001;1046821;1014960026;MN40;1
40542170;P.S. 257 JOHN F. HYLAN;60;COOK STREET;Brooklyn;NY;Brooklyn;11206;7/1/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/23/2020;2530;FSE (Public School Cafeteria);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,07E+12;-7,39E+13;301;34;49100;3071571;3031140011;BK90;3
40540821;P.S. 219 PAUL KLAPPER;14439;GRAVETT ROAD;FLUSHING;NY;Queens;11367;10/20/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/5/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;408;24;80900;4448708;4065070001;QN37;4
40547201;FRANKLIN K. LANE CAMPUS YABC, P2G AT FRANKLIN K LANE, MULTICULTURAL HIGH SCH, ACADEMY OF INNOVATIVE;999;JAMAICA AVENUE;Brooklyn;NY;Brooklyn;11208;10/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;8/3/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;305;37;118000;3090738;3040940001;BK99;3
50082708;CULTURAL ARTS ACADEMY CHARTER SCHOOL;1400;LINDEN BOULEVARD;Brooklyn;NY;Brooklyn;11212;12/22/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/22/2022;2531;FSE (Private School Cafeteria);;;;4,07E+13;-7,39E+13;316;42;92200;3083069;3036420022;BK81;3
50103811;BOYS PREP BRONX ELEMENTARY SCHOOL;192;EAST  151 STREET;Bronx;NY;Bronx;10451;10/31/2022;RED RABBIT LLC;3/8/2022;2529;FSE (Private School Cafeteria - For Profit);G;10C;Lighting Inadequate;4,08E+13;-7,39E+12;204;8;6300;2001065;2023480005;BX63;2
40543489;M.S. 390, P010X @ PS 396, P.S. 396;1930;ANDREWS AVENUE;Bronx;NY;Bronx;10453;03/13/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;12/14/2020;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+13;205;14;24502;2014692;2032160002;BX36;2
40542158;P.S. 153 HOMECREST;1970;HOMECREST AVENUE;Brooklyn;NY;Brooklyn;11229;3/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/3/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;315;48;55600;3196677;3072910030;BK25;3
40542141;ANDRIES HUDDE, I. S. 381;2500;NOSTRAND AVENUE;Brooklyn;NY;Brooklyn;11210;11/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/14/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,39E+13;314;45;74800;3208638;3076290030;BK43;3
40541754;I.S. 528 BEA FULLER RODGERS SCHOOL;180;WADSWORTH AVENUE;New York;NY;Manhattan;10033;3/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/1/2022;2530;FSE (Public School Cafeteria);C;04A;Food Protection Certificate (FPC) not held by manager or supervisor of food operations.;4,09E+13;-7,39E+13;112;10;27100;1063928;1021640032;MN35;1
40541243;J.H.S. 054 BOOKER T. WASHINGTON;103;WEST  107 STREET;New York;NY;Manhattan;10025;11/2/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/10/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;107;7;19300;1055990;1018620011;MN09;1
